"Key Model Metrics, by Asset Aggregate, Legal Form, and Financing Source, 2025 - 2035 (returns and EMTRs are in percent; tax wedges are in percentage points; weights are in millions of dollars)"
weighting_method,asset_aggs,legal_forms,financing,year,req_before_tax_returns,req_after_tax_returns_savers,total_tax_wedges,total_EMTRs,req_after_tax_returns_investors,c_corp_tax_wedges,c_corp_EMTRs,weights
comprehensive,Nonresidential structures,ooh,typical_equity,2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2034,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical_equity,2035,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2034,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,debt,2035,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz),2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz),2035,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2025,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2026,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2027,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2028,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2029,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2030,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2031,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2032,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2033,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2034,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,ooh,typical (biz+ooh),2035,NA,NA,NA,NA,NA,NA,NA,0.0
comprehensive,Nonresidential structures,biz,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,new_equity,2035,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,retained_earnings,2035,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical_equity,2025,7.03,5.36,1.68,23.82,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2026,7.24,5.34,1.9,26.23,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2027,7.31,5.35,1.96,26.87,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2028,7.31,5.35,1.96,26.84,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2029,7.31,5.35,1.96,26.76,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2030,7.31,5.35,1.96,26.81,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2031,7.31,5.34,1.97,26.91,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2032,7.3,5.34,1.96,26.86,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2033,7.31,5.34,1.97,26.96,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2034,7.3,5.34,1.97,26.96,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,typical_equity,2035,7.31,5.33,1.98,27.03,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz,debt,2025,3.21,2.96,0.25,7.84,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2026,3.17,2.89,0.28,8.69,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2027,3.2,2.9,0.31,9.54,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2028,3.21,2.89,0.31,9.81,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2029,3.22,2.9,0.32,9.97,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2030,3.23,2.89,0.34,10.39,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2031,3.23,2.89,0.34,10.61,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2032,3.22,2.89,0.33,10.27,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2033,3.22,2.88,0.34,10.62,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2034,3.22,2.89,0.33,10.27,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,debt,2035,3.22,2.88,0.34,10.43,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz,typical (biz),2025,5.74,4.54,1.19,20.79,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2026,5.86,4.51,1.35,23.02,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2027,5.92,4.52,1.4,23.69,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2028,5.92,4.52,1.4,23.71,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2029,5.92,4.52,1.4,23.67,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2030,5.93,4.52,1.41,23.78,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2031,5.93,4.51,1.42,23.9,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2032,5.92,4.51,1.41,23.8,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2033,5.92,4.5,1.42,23.95,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2034,5.92,4.51,1.41,23.89,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz),2035,5.92,4.5,1.42,23.98,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz,typical (biz+ooh),2035,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,new_equity,2035,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,retained_earnings,2035,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2025,7.03,5.36,1.68,23.82,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2026,7.24,5.34,1.9,26.23,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2027,7.31,5.35,1.96,26.87,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2028,7.31,5.35,1.96,26.84,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2029,7.31,5.35,1.96,26.76,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2030,7.31,5.35,1.96,26.81,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2031,7.31,5.34,1.97,26.91,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2032,7.3,5.34,1.96,26.86,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2033,7.31,5.34,1.97,26.96,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2034,7.3,5.34,1.97,26.96,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,typical_equity,2035,7.31,5.33,1.98,27.03,NA,NA,NA,10740793.43
comprehensive,Nonresidential structures,biz+ooh,debt,2025,3.21,2.96,0.25,7.84,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2026,3.17,2.89,0.28,8.69,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2027,3.2,2.9,0.31,9.54,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2028,3.21,2.89,0.31,9.81,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2029,3.22,2.9,0.32,9.97,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2030,3.23,2.89,0.34,10.39,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2031,3.23,2.89,0.34,10.61,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2032,3.22,2.89,0.33,10.27,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2033,3.22,2.88,0.34,10.62,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2034,3.22,2.89,0.33,10.27,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,debt,2035,3.22,2.88,0.34,10.43,NA,NA,NA,5500411.76
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2027,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2028,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2029,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2030,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2031,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2032,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2033,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2034,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz),2035,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2025,5.74,4.54,1.19,20.79,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2026,5.86,4.51,1.35,23.02,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2027,5.92,4.52,1.4,23.69,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2028,5.92,4.52,1.4,23.71,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2029,5.92,4.52,1.4,23.67,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2030,5.93,4.52,1.41,23.78,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2031,5.93,4.51,1.42,23.9,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2032,5.92,4.51,1.41,23.8,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2033,5.92,4.5,1.42,23.95,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2034,5.92,4.51,1.41,23.89,NA,NA,NA,16241205.18
comprehensive,Nonresidential structures,biz+ooh,typical (biz+ooh),2035,5.92,4.5,1.42,23.98,NA,NA,NA,16241205.18
comprehensive,Residential property,c_corp,new_equity,2025,7.3,5.25,2.04,28.01,5.97,1.33,18.17,479983.65
comprehensive,Residential property,c_corp,new_equity,2026,7.3,5.23,2.07,28.3,5.97,1.33,18.2,479983.65
comprehensive,Residential property,c_corp,new_equity,2027,7.3,5.24,2.06,28.26,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,new_equity,2028,7.3,5.23,2.07,28.31,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,new_equity,2029,7.3,5.24,2.06,28.18,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,new_equity,2030,7.3,5.24,2.06,28.25,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,new_equity,2031,7.3,5.23,2.07,28.4,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,new_equity,2032,7.3,5.23,2.07,28.38,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,new_equity,2033,7.3,5.22,2.08,28.47,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,new_equity,2034,7.3,5.22,2.08,28.46,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,new_equity,2035,7.3,5.22,2.09,28.56,5.97,1.33,18.24,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2025,7.36,5.46,1.89,25.71,5.97,1.39,18.84,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2026,7.36,5.46,1.9,25.86,5.97,1.39,18.87,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2027,7.36,5.46,1.9,25.86,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2028,7.36,5.46,1.9,25.82,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2029,7.36,5.46,1.9,25.82,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2030,7.36,5.46,1.9,25.85,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2031,7.36,5.46,1.91,25.89,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2032,7.36,5.45,1.91,25.94,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2033,7.36,5.45,1.91,25.97,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2034,7.36,5.45,1.91,25.99,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,retained_earnings,2035,7.36,5.45,1.91,25.98,5.97,1.39,18.9,479983.65
comprehensive,Residential property,c_corp,typical_equity,2025,7.33,5.36,1.97,26.86,5.97,1.36,18.51,959967.3
comprehensive,Residential property,c_corp,typical_equity,2026,7.33,5.34,1.98,27.07,5.97,1.36,18.54,959967.3
comprehensive,Residential property,c_corp,typical_equity,2027,7.33,5.35,1.98,27.06,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,typical_equity,2028,7.33,5.35,1.98,27.06,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,typical_equity,2029,7.33,5.35,1.98,26.99,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,typical_equity,2030,7.33,5.35,1.98,27.04,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,typical_equity,2031,7.33,5.34,1.99,27.14,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,typical_equity,2032,7.33,5.34,1.99,27.16,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,typical_equity,2033,7.33,5.34,2.0,27.22,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,typical_equity,2034,7.33,5.34,2.0,27.22,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,typical_equity,2035,7.33,5.33,2.0,27.27,5.97,1.36,18.57,959967.3
comprehensive,Residential property,c_corp,debt,2025,3.35,3.07,0.29,8.56,4.0,-0.65,-19.26,461995.82
comprehensive,Residential property,c_corp,debt,2026,3.37,3.01,0.37,10.88,4.0,-0.63,-18.58,461995.82
comprehensive,Residential property,c_corp,debt,2027,3.39,3.01,0.38,11.26,4.0,-0.61,-17.94,461995.82
comprehensive,Residential property,c_corp,debt,2028,3.41,3.01,0.4,11.69,4.0,-0.59,-17.4,461995.82
comprehensive,Residential property,c_corp,debt,2029,3.42,3.01,0.4,11.82,4.0,-0.58,-17.02,461995.82
comprehensive,Residential property,c_corp,debt,2030,3.42,3.01,0.42,12.14,4.0,-0.58,-16.81,461995.82
comprehensive,Residential property,c_corp,debt,2031,3.42,3.0,0.42,12.41,4.0,-0.58,-16.79,461995.82
comprehensive,Residential property,c_corp,debt,2032,3.42,3.01,0.42,12.21,4.0,-0.58,-16.84,461995.82
comprehensive,Residential property,c_corp,debt,2033,3.42,2.99,0.43,12.44,4.0,-0.58,-16.96,461995.82
comprehensive,Residential property,c_corp,debt,2034,3.42,3.0,0.42,12.22,4.0,-0.58,-17.06,461995.82
comprehensive,Residential property,c_corp,debt,2035,3.42,2.99,0.42,12.35,4.0,-0.58,-17.12,461995.82
comprehensive,Residential property,c_corp,typical (biz),2025,6.04,4.61,1.42,23.55,5.33,0.71,11.69,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2026,6.04,4.58,1.46,24.14,5.33,0.71,11.81,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2027,6.05,4.59,1.46,24.18,5.33,0.72,11.92,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2028,6.06,4.59,1.47,24.25,5.33,0.73,12.0,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2029,6.06,4.59,1.47,24.21,5.33,0.73,12.05,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2030,6.06,4.59,1.47,24.31,5.33,0.73,12.08,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2031,6.06,4.58,1.48,24.44,5.33,0.73,12.08,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2032,6.06,4.58,1.48,24.42,5.33,0.73,12.07,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2033,6.06,4.58,1.49,24.51,5.33,0.73,12.06,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2034,6.06,4.58,1.48,24.47,5.33,0.73,12.04,1421963.12
comprehensive,Residential property,c_corp,typical (biz),2035,6.06,4.57,1.49,24.54,5.33,0.73,12.03,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2025,6.04,4.61,1.42,23.55,5.33,0.71,11.69,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2026,6.04,4.58,1.46,24.14,5.33,0.71,11.81,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2027,6.05,4.59,1.46,24.18,5.33,0.72,11.92,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2028,6.06,4.59,1.47,24.25,5.33,0.73,12.0,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2029,6.06,4.59,1.47,24.21,5.33,0.73,12.05,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2030,6.06,4.59,1.47,24.31,5.33,0.73,12.08,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2031,6.06,4.58,1.48,24.44,5.33,0.73,12.08,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2032,6.06,4.58,1.48,24.42,5.33,0.73,12.07,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2033,6.06,4.58,1.49,24.51,5.33,0.73,12.06,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2034,6.06,4.58,1.48,24.47,5.33,0.73,12.04,1421963.12
comprehensive,Residential property,c_corp,typical (biz+ooh),2035,6.06,4.57,1.49,24.54,5.33,0.73,12.03,1421963.12
comprehensive,Residential property,pass_thru,new_equity,2025,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Residential property,pass_thru,new_equity,2026,NA,NA,NA,NA,NA,NA,NA,NA
comprehensive,Residential property,pass_thru,new_equity,2027,NA,NA,NA,NA,NA,NA,NA,NA
